"ID","name","country","location","redemption_account","volume_required","start_date","end_date","redemption_purpose","supply_remaining","totalSealed_GiB","total_time_hours","initial_capacity_GiB","final_capacity_GiB","time_average_capacity_GiB","total_energy_upper_MWh"
"","f02625","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",104,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02625",38399,294848,1487.9916666666666,"1230496","1525312",1394682.837426284,69.05230279519776
"","f02723","CN","CN-AH","Tuokexun Windfarm Phase 1 and 2",216,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02723",38183,407104,1487.9916666666666,"3763200","4170304",3860379.5266774576,143.6656632289152
"","f02838","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",208,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02838",37975,0,1487.9916666666666,"5543552","5543552",5543552.000000001,138.462070792188
"","f03134","CN","CN-TJ","Tuokexun Windfarm Phase 1 and 2",45,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03134",37930,0,1487.9916666666666,"1192640","1192640",1192640,29.788735473139802
"","f03144","CN","HK","Tuokexun Windfarm Phase 1 and 2",134,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03144",37796,0,1487.9916666666666,"3570176","3570176",3570176,89.17278345230109
"","f03328","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",302,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03328",37494,1112544,1487.9916666666666,"2228928","3341472",2872641.8238453376,200.86112451048118
"","f03358","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03358",37489,0,1487.9916666666666,"127872","127872",127872.00000000001,3.1938767628298006
"","f03363","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",25,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03363",37464,0,1487.9916666666666,"667136","667136",667136,16.663148836705624
"","f03364","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",76,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03364",37388,185984,1487.9916666666666,"1087104","1273088",1163470.4226614085,50.64360911379535
"","f03482","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",91,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03482",37297,0,1487.9916666666666,"2427520","2427520",2427520.0000000005,60.63250531237955
"","f04443","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f04443",37296,0,1487.9916666666666,"16192","16192",16192.000000000002,0.4044298403383081
"","f05664","CN","HK","Tuokexun Windfarm Phase 1 and 2",6,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f05664",37290,800,1487.9916666666666,"142336","143136",142431.19659048278,3.650363857949481
"","f07969","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",6,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f07969",37284,0,1487.9916666666666,"142432","142432",142432,3.557543911750611
"","f07998","CN","CN-HB","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f07998",37279,12480,1487.9916666666666,"46880","59328",51526.621363246886,2.735291805867992
"","f08019","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",12,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f08019",37267,0,1487.9916666666666,"318208","318208",318208,7.9479255579528365
"","f08094","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",64,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f08094",37203,130400,1487.9916666666666,"1009312","1139680",1086934.915361312,42.28144697469079
"","f08148","CN","HK","Tuokexun Windfarm Phase 1 and 2",74,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f08148",37129,0,1487.9916666666666,"1954496","1954496",1954495.9999999998,48.817718948978616
"","f08157","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",38,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f08157",37091,64032,1487.9916666666666,"705536","769568",707519.5688147896,25.1027295085505
"","f08242","CN","HK","Tuokexun Windfarm Phase 1 and 2",3,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f08242",37088,0,1487.9916666666666,"54080","54080",54080,1.350763695991582
"","f09002","CN","CN-SN","Tuokexun Windfarm Phase 1 and 2",301,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f09002",36787,0,1487.9916666666666,"8010592","8010592",8010592.000000004,200.08167265163843
"","f09620","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",81,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f09620",36706,0,1487.9916666666666,"2155744","2155744",2155744,53.84431828867746
"","f09693","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",91,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f09693",36615,0,1487.9916666666666,"2421696","2421696",2421696.0000000005,60.48703845281122
"","f010399","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",21,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010399",36594,9152,1487.9916666666666,"507072","516224",511796.311941711,13.845297551174907
"","f010400","CN","CN-LN","Tuokexun Windfarm Phase 1 and 2",267,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010400",36327,834368,1487.9916666666666,"2712960","3547296",3231799.8089147,177.54953420703197
"","f010507","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",32,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010507",36295,130432,1487.9916666666666,"163200","293600",235017.2181519836,21.00669353817385
"","f010528","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",8,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010528",36287,0,1487.9916666666666,"189472","189472",189472,4.732468546725538
"","f014251","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",184,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f014251",36103,0,1487.9916666666666,"4897824","4897824",4897824,122.33363255466485
"","f014394","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f014394",36102,0,1487.9916666666666,"21920","21920",21920,0.5474988945291325
"","f014522","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",86,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f014522",36016,300320,1487.9916666666666,"623936","924256",877881.7187820277,56.77911492852453
"","f014569","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",106,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f014569",35910,0,1487.9916666666666,"2815232","2815232",2815232.0000000005,70.31644196364229
"","f015233","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",44,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f015233",35866,0,1487.9916666666666,"1161792","1161792",1161792.0000000002,29.018240678503187
"","f015685","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f015685",35865,0,1487.9916666666666,"12064","12064",12064,0.3013242091058145
"","f016276","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f016276",35864,0,1487.9916666666666,"4864","4864",4864,0.12148880579332573
"","f017665","CN","CN-LN","Tuokexun Windfarm Phase 1 and 2",158,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f017665",35706,601760,1487.9916666666666,"1065696","1667264",1417047.9987006984,105.2280631592144
"","f019002","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",555,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f019002",35151,1340768,1487.9916666666666,"7674368","9014496",8581159.549683776,369.9289661534431
"","f019362","CN","CN-HB","Tuokexun Windfarm Phase 1 and 2",14,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f019362",35137,46240,1487.9916666666666,"108160","154336",137748.98237557305,8.806728283437097
"","f019638","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",2,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f019638",35135,0,1487.9916666666666,"36032","36032",36032,0.8999762850216104
"","f020436","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f020436",35134,0,1487.9916666666666,"13312","13312",13312.000000000004,0.33249567901331256
"","f020523","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f020523",35133,0,1487.9916666666666,"22016","22016",22016,0.5498966999066323
"","f020742","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",189,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f020742",34944,0,1487.9916666666666,"5029056","5029056",5029056,125.61143250570716
"","f021444","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f021444",34943,0,1487.9916666666666,"25120","25120",25120,0.6274257404457941
"","f021525","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",619,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f021525",34324,0,1487.9916666666666,"16518752","16518752",16518751.999999996,412.59117057485827
"","f021961","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",305,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f021961",34019,296960,1487.9916666666666,"6509376","6806336",6752536.7524683755,203.12126427706335
"","f022111","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",45,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f022111",33974,0,1487.9916666666666,"1181696","1181696",1181696,29.515385660104823
"","f022227","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",28,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f022227",33946,0,1487.9916666666666,"743936","743936",743936.0000000002,18.581393138705508
"","f022289","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",167,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f022289",33779,680064,1487.9916666666666,"949504","1629536",1294356.1411522252,111.25075201556831
"","f022308","CN","CN-AH","Tuokexun Windfarm Phase 1 and 2",24,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f022308",33755,0,1487.9916666666666,"626336","626336",626336,15.64408155126819
"","f022399","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",12,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f022399",33743,33184,1487.9916666666666,"124480","157632",151086.8042047727,7.624719904568692
"","f022566","CN","CN-XX","Tuokexun Windfarm Phase 1 and 2",3,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f022566",33740,0,1487.9916666666666,"78080","78080",78080.00000000001,1.950215040366545
"","f022687","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",2,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f022687",33738,0,1487.9916666666666,"35808","35808",35808,0.8943814058074441
"","f022748","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",335,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f022748",33403,1289824,1487.9916666666666,"2389152","3678624",2944672.723301558,223.23359722001632
"","f022832","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",89,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f022832",33314,224000,1487.9916666666666,"1130464","1354464",1317637.5991353001,58.90602158472131
"","f022853","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",136,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f022853",33178,0,1487.9916666666666,"3622688","3622688",3622687.9999999995,90.4843829937935
"","f023198","CN","CN-SN","Tuokexun Windfarm Phase 1 and 2",350,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023198",32828,103232,1487.9916666666666,"8809344","8912576",8839536.144355645,232.76640134430716
"","f023200","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",111,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023200",32717,0,1487.9916666666666,"2943808","2943808",2943808,73.52790263257374
"","f023462","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",4,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023462",32713,9440,1487.9916666666666,"44384","53792",46152.709546984464,2.2482748119169234
"","f023534","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023534",32708,14080,1487.9916666666666,"46368","60448",49665.30807184181,2.874481550557174
"","f023565","CN","CN-JX","Tuokexun Windfarm Phase 1 and 2",685,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f023565",32023,1305344,1487.9916666666666,"10989152","12294400",12218181.10074541,456.66040447071396
