"ID","name","country","location","redemption_account","volume_required","start_date","end_date","redemption_purpose","supply_remaining","totalSealed_GiB","total_time_hours","initial_capacity_GiB","final_capacity_GiB","time_average_capacity_GiB","total_energy_upper_MWh"
"","f0149026","CN","CN-JS","Guedin Windfarm",279,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0149026",260,747648,2951.991666666667,"1597056","2344640",1993035.3199958233,185.52257033561702
"","f0149132","CN","CN-SH","Guedin Windfarm",10,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0149132",250,7776,2951.991666666667,"97312","105056",104577.72656313959,6.084394339728725
"","f0151281","CN","CN-XJ","Guedin Windfarm",250,"2021-05-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f0151281",0,2675264,2951.991666666667,"3052416","5727680",4427938.168118124,529.8756713444109
"","f01152","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",11,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f01152",42789,64,1487.9916666666666,"276224","276256",276244.59455978137,6.907226933761352
"","f01155","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",136,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f01155",42653,0,1487.9916666666666,"3629536","3629536",3629535.9999999995,90.65542644405515
"","f01272","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",717,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f01272",41936,0,1487.9916666666666,"19129088","19129088",19129087.999999996,477.7898965944567
"","f01279","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",88,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f01279",41848,418976,1487.9916666666666,"228640","647584",380377.8548042949,58.12292232990049
"","f01280","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",146,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f01280",41702,0,1487.9916666666666,"3893760","3893760",3893760.0000000005,97.25498611139392
"","f01314","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",108,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f01314",41594,0,1487.9916666666666,"2870976","2870976",2870976,71.70876761951052
"","f01782","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",1225,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f01782",40369,0,1487.9916666666666,"32674912","32674912",32674911.999999996,816.1258302388998
"","f02381","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02381",40364,0,1487.9916666666666,"115296","115296",115296,2.8797642583773198
"","f02399","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",114,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02399",40250,0,1487.9916666666666,"3041280","3041280",3041280,75.96247435919527
"","f02405","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",48,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02405",40202,0,1487.9916666666666,"1280960","1280960",1280960,31.99471642043967
"","f02416","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",602,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02416",39600,0,1487.9916666666666,"16061664","16061664",16061664,401.17441990412243
"","f02417","CN","CN-HE","Tuokexun Windfarm Phase 1 and 2",68,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02417",39532,0,1487.9916666666666,"1814208","1814208",1814208.0000000005,45.313726023992174
"","f02419","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",543,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02419",38989,2381216,1487.9916666666666,"2382208","4763232",3415866.757318312,361.65873569912503
"","f02422","CN","CN-SN","Tuokexun Windfarm Phase 1 and 2",450,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02422",38539,1068256,1487.9916666666666,"6303424","7370464",7032468.342587044,299.62206801300476
"","f02492","CN","HK","Tuokexun Windfarm Phase 1 and 2",36,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02492",38503,69728,1487.9916666666666,"570592","639040",628297.1690477657,23.785001483071575
"","f02625","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",104,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02625",38399,294848,1487.9916666666666,"1230496","1525312",1394682.837426284,69.05230279519776
"","f02723","CN","CN-AH","Tuokexun Windfarm Phase 1 and 2",216,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02723",38183,407104,1487.9916666666666,"3763200","4170304",3860379.5266774576,143.6656632289152
"","f02838","CN","CN-SC","Tuokexun Windfarm Phase 1 and 2",208,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f02838",37975,0,1487.9916666666666,"5543552","5543552",5543552.000000001,138.462070792188
"","f03134","CN","CN-TJ","Tuokexun Windfarm Phase 1 and 2",45,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03134",37930,0,1487.9916666666666,"1192640","1192640",1192640,29.788735473139802
"","f03144","CN","HK","Tuokexun Windfarm Phase 1 and 2",134,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03144",37796,0,1487.9916666666666,"3570176","3570176",3570176,89.17278345230109
"","f03328","CN","CN-HA","Tuokexun Windfarm Phase 1 and 2",302,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03328",37494,1112544,1487.9916666666666,"2228928","3341472",2872641.8238453376,200.86112451048118
"","f03358","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03358",37489,0,1487.9916666666666,"127872","127872",127872.00000000001,3.1938767628298006
"","f03363","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",25,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03363",37464,0,1487.9916666666666,"667136","667136",667136,16.663148836705624
"","f03364","CN","CN-NM","Tuokexun Windfarm Phase 1 and 2",76,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03364",37388,185984,1487.9916666666666,"1087104","1273088",1163470.4226614085,50.64360911379535
"","f03482","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",91,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f03482",37297,0,1487.9916666666666,"2427520","2427520",2427520.0000000005,60.63250531237955
"","f04443","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f04443",37296,0,1487.9916666666666,"16192","16192",16192.000000000002,0.4044298403383081
"","f05664","CN","HK","Tuokexun Windfarm Phase 1 and 2",6,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f05664",37290,800,1487.9916666666666,"142336","143136",142431.19659048278,3.650363857949481
"","f07969","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",6,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f07969",37284,0,1487.9916666666666,"142432","142432",142432,3.557543911750611
"","f07998","CN","CN-HB","Tuokexun Windfarm Phase 1 and 2",5,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f07998",37279,12480,1487.9916666666666,"46880","59328",51526.621363246886,2.735291805867992
"","f08019","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",12,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f08019",37267,0,1487.9916666666666,"318208","318208",318208,7.9479255579528365
"","f08094","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",64,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f08094",37203,130400,1487.9916666666666,"1009312","1139680",1086934.915361312,42.28144697469079
"","f08148","CN","HK","Tuokexun Windfarm Phase 1 and 2",74,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f08148",37129,0,1487.9916666666666,"1954496","1954496",1954495.9999999998,48.817718948978616
"","f08157","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",38,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f08157",37091,64032,1487.9916666666666,"705536","769568",707519.5688147896,25.1027295085505
"","f08197","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",4,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f08197",37087,0,1487.9916666666666,"83904","83904",83904,2.0956818999348688
"","f08242","CN","HK","Tuokexun Windfarm Phase 1 and 2",3,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f08242",37084,0,1487.9916666666666,"54080","54080",54080,1.350763695991582
"","f09002","CN","CN-SN","Tuokexun Windfarm Phase 1 and 2",301,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f09002",36783,0,1487.9916666666666,"8010592","8010592",8010592.000000004,200.08167265163843
"","f09589","CN","CN-HN","Tuokexun Windfarm Phase 1 and 2",2,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f09589",36781,64,1487.9916666666666,"29472","29536",29534.320779126232,0.7451100467226522
"","f09620","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",81,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f09620",36700,0,1487.9916666666666,"2155744","2155744",2155744,53.84431828867746
"","f09693","CN","CN-XJ","Tuokexun Windfarm Phase 1 and 2",91,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f09693",36609,0,1487.9916666666666,"2421696","2421696",2421696.0000000005,60.48703845281122
"","f010247","CN","CN-SD","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010247",36608,0,1487.9916666666666,"13920","13920",13920.000000000002,0.34768177973747827
"","f010399","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",21,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010399",36587,9152,1487.9916666666666,"507072","516224",511796.311941711,13.845297551174907
"","f010400","CN","CN-LN","Tuokexun Windfarm Phase 1 and 2",267,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010400",36320,834368,1487.9916666666666,"2712960","3547296",3231799.8089147,177.54953420703197
"","f010405","CN","CN-GD","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010405",36319,0,1487.9916666666666,"13184","13184",13184,0.32929860517664605
"","f010507","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",32,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010507",36287,130432,1487.9916666666666,"163200","293600",235017.2181519836,21.00669353817385
"","f010528","CN","CN-CQ","Tuokexun Windfarm Phase 1 and 2",8,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f010528",36279,0,1487.9916666666666,"189472","189472",189472,4.732468546725538
"","f014251","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",184,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f014251",36095,0,1487.9916666666666,"4897824","4897824",4897824,122.33363255466485
"","f014394","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f014394",36094,0,1487.9916666666666,"21920","21920",21920,0.5474988945291325
"","f014522","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",86,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f014522",36008,300320,1487.9916666666666,"623936","924256",877881.7187820277,56.77911492852453
"","f014569","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",106,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f014569",35902,0,1487.9916666666666,"2815232","2815232",2815232.0000000005,70.31644196364229
"","f015233","CN","CN-JS","Tuokexun Windfarm Phase 1 and 2",44,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f015233",35858,0,1487.9916666666666,"1161792","1161792",1161792.0000000002,29.018240678503187
"","f015685","CN","CN-SH","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f015685",35857,0,1487.9916666666666,"12064","12064",12064,0.3013242091058145
"","f015885","CN","CN-ZJ","Tuokexun Windfarm Phase 1 and 2",557,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f015885",35300,1837120,1487.9916666666666,"5597920","7435040",6317324.122110773,370.98649092520634
"","f016276","CN","CN-BJ","Tuokexun Windfarm Phase 1 and 2",1,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f016276",35299,0,1487.9916666666666,"4864","4864",4864,0.12148880579332573
"","f017665","CN","CN-LN","Tuokexun Windfarm Phase 1 and 2",158,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f017665",35141,601760,1487.9916666666666,"1065696","1667264",1417047.9987006984,105.2280631592144
"","f019002","CN","CN-FJ","Tuokexun Windfarm Phase 1 and 2",555,"2021-07-01","2021-08-31","Renewable energy purchase for node on the Filecoin network with minerID f019002",34586,1340768,1487.9916666666666,"7674368","9014496",8581159.549683776,369.9289661534431
